5,111,1,,3,,,,,
5,112,1,,5,,,,,
5,113,0,,3,,,,,
5,113,1,,2,,,,,
5,114,0,,2,,,,,
5,114,1,,3,,,,,
5,115,0,,4,,,,,
5,115,1,,1,,,,,
5,116,1,,5,,,,,
5,117,0,,2,,,,,
5,117,1,,3,,,,,
5,118,0,,3,,,,,
5,118,1,,2,,,,,
5,119,0,,4,,,,,
5,119,1,,1,,,,,
5,120,0,,4,,,,,
5,120,1,,1,,,,,
5,121,1,,5,,,,,
5,122,0,,2,,,,,
5,122,1,,3,,,,,
5,123,0,,4,,,,,
5,123,1,,1,,,,,
5,124,1,,5,,,,,
5,125,0,,2,,,,,
5,125,1,,3,,,,,
5,126,1,,5,,,,,
5,127,0,,3,,,,,
5,127,1,,2,,,,,
5,128,1,,5,,,,,
5,129,0,,1,,,,,
5,129,1,,4,,,,,
5,130,0,,1,,,,,
5,130,1,,4,,,,,
5,131,0,,1,,,,,
5,131,1,,4,,,,,
5,132,0,,2,,,,,
5,132,1,,3,,,,,
5,133,1,,5,,,,,
5,134,0,,2,,,,,
5,134,1,,3,,,,,
5,135,0,,3,,,,,
5,135,1,,2,,,,,
5,136,0,,3,,,,,
5,136,1,,2,,,,,
5,137,1,,5,,,,,
5,138,0,,1,,,,,
5,138,1,,4,,,,,
5,139,0,,2,,,,,
5,139,1,,3,,,,,
5,140,0,,2,,,,,
5,140,1,,3,,,,,
5,141,0,,4,,,,,
5,141,1,,1,,,,,
5,142,1,,5,,,,,
5,143,1,,5,,,,,
5,144,0,,3,,,,,
5,144,1,,2,,,,,
5,145,0,,4,,,,,
5,145,1,,1,,,,,
5,146,1,,5,,,,,
5,147,0,,3,,,,,
5,147,1,,2,,,,,
5,148,0,,3,,,,,
5,148,1,,2,,,,,
5,149,1,,5,,,,,
5,150,0,,2,,,,,
5,150,1,,3,,,,,
5,151,1,,5,,,,,
5,152,1,,5,,,,,
5,153,0,,2,,,,,
5,153,1,,3,,,,,
5,154,0,,2,,,,,
5,154,1,,3,,,,,
5,155,1,,5,,,,,
5,156,0,,2,,,,,
5,156,1,,3,,,,,
5,157,0,,3,,,,,
5,157,1,,2,,,,,
5,158,1,,5,,,,,
5,159,0,,3,,,,,
5,159,1,,2,,,,,
5,160,1,,5,,,,,
5,161,0,,4,,,,,
5,161,1,,1,,,,,
5,162,1,,5,,,,,
5,163,0,,2,,,,,
5,163,1,,3,,,,,
5,164,1,,5,,,,,
5,165,0,,4,,,,,
5,165,1,,1,,,,,
5,166,1,,5,,,,,
5,167,0,,2,,,,,
5,167,1,,3,,,,,
5,168,1,,5,,,,,
5,169,0,,3,,,,,
5,169,1,,2,,,,,
5,170,1,,5,,,,,
5,171,1,,5,,,,,
5,172,0,,1,,,,,
5,172,1,,4,,,,,
5,173,0,,1,,,,,
5,173,1,,4,,,,,
5,174,0,,2,,,,,
5,174,1,,3,,,,,
5,175,0,,3,,,,,
5,175,1,,2,,,,,
5,176,0,,2,,,,,
5,176,1,,3,,,,,
5,177,1,,5,,,,,
5,178,0,,2,,,,,
5,178,1,,3,,,,,
5,179,1,,5,,,,,
5,180,0,,3,,,,,
5,180,1,,2,,,,,
5,181,0,,4,,,,,
5,181,1,,1,,,,,
5,182,0,,4,,,,,
5,182,1,,1,,,,,
5,183,0,,4,,,,,
5,183,1,,1,,,,,
5,184,1,,5,,,,,
5,185,0,,2,,,,,
5,185,1,,3,,,,,
5,186,1,,5,,,,,
5,187,0,,2,,,,,
5,187,1,,3,,,,,
5,188,0,,2,,,,,
5,188,1,,3,,,,,
5,189,0,,2,,,,,
5,189,1,,3,,,,,
5,190,0,,3,,,,,
5,190,1,,2,,,,,
5,191,1,,5,,,,,
5,192,0,,2,,,,,
5,192,1,,3,,,,,
5,193,0,,3,,,,,
5,193,1,,2,,,,,
5,194,1,,5,,,,,
5,195,0,,3,,,,,
5,195,1,,2,,,,,
5,196,1,,5,,,,,
5,197,0,,2,,,,,
5,197,1,,3,,,,,
5,198,0,,2,,,,,
5,198,1,,3,,,,,
5,199,1,,5,,,,,
5,200,0,,3,,,,,
5,200,1,,2,,,,,
5,201,0,,3,,,,,
5,201,1,,2,,,,,
5,202,1,,5,,,,,
5,203,0,,3,,,,,
5,203,1,,2,,,,,
5,204,0,,3,,,,,
5,204,1,,2,,,,,
5,205,0,,2,,,,,
5,205,1,,3,,,,,
5,206,0,,2,,,,,
5,206,1,,3,,,,,
5,207,1,,5,,,,,
5,208,0,,3,,,,,
5,208,1,,2,,,,,
5,209,0,,3,,,,,
5,209,1,,2,,,,,
5,210,0,,4,,,,,
5,210,1,,1,,,,,
5,211,1,,5,,,,,
5,212,0,,2,,,,,
5,212,1,,3,,,,,
5,213,1,,5,,,,,
5,214,0,,3,,,,,
5,214,1,,2,,,,,
5,215,0,,4,,,,,
5,215,1,,1,,,,,
5,216,1,,5,,,,,
5,217,0,,3,,,,,
5,217,1,,2,,,,,
5,218,0,,4,,,,,
5,218,1,,1,,,,,
5,219,1,,5,,,,,
5,220,0,,1,,,,,
5,220,1,,4,,,,,
5,221,0,,1,,,,,
5,221,1,,4,,,,,
5,222,0,,3,,,,,
5,222,1,,2,,,,,
5,223,0,,2,,,,,
5,223,1,,3,,,,,
5,224,0,,2,,,,,
5,224,1,,3,,,,,
5,225,0,,4,,,,,
5,225,1,,1,,,,,
5,226,1,,5,,,,,
5,227,0,,1,,,,,
5,227,1,,4,,,,,
5,228,0,,1,,,,,
5,228,1,,4,,,,,
5,229,0,,3,,,,,
5,229,1,,2,,,,,
5,230,1,,5,,,,,
5,231,0,,1,,,,,
5,231,1,,4,,,,,
5,232,0,,2,,,,,
5,232,1,,3,,,,,
5,233,1,,5,,,,,
5,234,0,,3,,,,,
5,234,1,,2,,,,,
5,235,1,,5,,,,,
5,236,1,,5,,,,,
5,237,0,,1,,,,,
5,237,1,,4,,,,,
5,238,0,,2,,,,,
5,238,1,,3,,,,,
5,239,1,,5,,,,,
5,240,0,,3,,,,,
5,240,1,,2,,,,,
5,241,1,,5,,,,,
5,242,0,,3,,,,,
5,242,1,,2,,,,,
5,243,1,,5,,,,,
5,244,0,,2,,,,,
5,244,1,,3,,,,,
5,245,0,,2,,,,,
5,245,1,,3,,,,,
5,246,0,,3,,,,,
5,246,1,,2,,,,,
5,247,0,,3,,,,,
5,247,1,,2,,,,,
5,248,1,,5,,,,,
5,249,0,,3,,,,,
5,249,1,,2,,,,,
5,250,0,,2,,,,,
5,250,1,,3,,,,,
5,251,0,,3,,,,,
5,251,1,,2,,,,,
5,252,0,,2,,,,,
5,252,1,,3,,,,,
5,253,0,,2,,,,,
5,253,1,,3,,,,,
5,254,0,,2,,,,,
5,254,1,,3,,,,,
5,255,0,,2,,,,,
5,255,1,,3,,,,,
5,256,0,,2,,,,,
5,256,1,,3,,,,,
5,257,0,,3,,,,,
5,257,1,,2,,,,,
5,258,0,,3,,,,,
5,258,1,,2,,,,,
5,259,0,,3,,,,,
5,259,1,,2,,,,,
5,260,0,,3,,,,,
5,260,1,,2,,,,,
5,261,0,,2,,,,,
5,261,1,,3,,,,,
5,262,0,,3,,,,,
5,262,1,,2,,,,,
5,263,0,,3,,,,,
5,263,1,,2,,,,,
5,264,1,,5,,,,,
5,265,0,,4,,,,,
5,265,1,,1,,,,,
5,266,1,,5,,,,,
5,267,0,,2,,,,,
5,267,1,,3,,,,,
5,268,0,,2,,,,,
5,268,1,,3,,,,,
5,269,0,,3,,,,,
5,269,1,,2,,,,,
5,270,0,,4,,,,,
5,270,1,,1,,,,,
5,271,1,,5,,,,,
5,272,0,,1,,,,,
5,272,1,,4,,,,,
5,273,0,,3,,,,,
5,273,1,,2,,,,,
5,274,0,,3,,,,,
5,274,1,,2,,,,,
5,275,0,,4,,,,,
5,275,1,,1,,,,,
5,276,1,,5,,,,,
5,277,0,,2,,,,,
5,277,1,,3,,,,,
5,278,0,,3,,,,,
5,278,1,,2,,,,,
5,279,0,,2,,,,,
5,279,1,,3,,,,,
5,280,0,,3,,,,,
5,280,1,,2,,,,,
5,281,0,,2,,,,,
5,281,1,,3,,,,,
5,282,0,,2,,,,,
5,282,1,,3,,,,,
5,283,0,,4,,,,,
5,283,1,,1,,,,,
5,284,0,,3,,,,,
5,284,1,,2,,,,,
5,285,0,,2,,,,,
5,285,1,,3,,,,,
5,286,0,,4,,,,,
5,286,1,,1,,,,,
5,287,1,,5,,,,,
5,288,0,,3,,,,,
5,288,1,,2,,,,,
5,289,0,,4,,,,,
5,289,1,,1,,,,,
5,290,1,,5,,,,,
5,291,0,,2,,,,,
5,291,1,,3,,,,,
5,292,0,,4,,,,,
5,292,1,,1,,,,,
5,293,1,,5,,,,,
5,294,0,,3,,,,,
5,294,1,,2,,,,,
5,295,0,,3,,,,,
5,295,1,,2,,,,,
5,296,0,,3,,,,,
5,296,1,,2,,,,,
5,297,0,,2,,,,,
5,297,1,,3,,,,,
5,298,0,,4,,,,,
5,298,1,,1,,,,,
5,299,1,,5,,,,,
5,300,0,,1,,,,,
5,300,1,,4,,,,,
5,301,0,,3,,,,,
5,301,1,,2,,,,,
5,302,0,,3,,,,,
5,302,1,,2,,,,,
5,303,0,,3,,,,,
5,303,1,,2,,,,,
5,304,0,,3,,,,,
5,304,1,,2,,,,,
5,305,0,,3,,,,,
5,305,1,,2,,,,,
5,306,0,,3,,,,,
5,306,1,,2,,,,,
5,307,0,,3,,,,,
5,307,1,,2,,,,,
5,308,0,,3,,,,,
5,308,1,,2,,,,,
5,309,0,,2,,,,,
5,309,1,,3,,,,,
5,310,0,,3,,,,,
5,310,1,,2,,,,,
5,311,1,,5,,,,,
5,312,0,,3,,,,,
5,312,1,,2,,,,,
5,313,1,,5,,,,,
5,314,0,,2,,,,,
5,314,1,,3,,,,,
5,315,0,,3,,,,,
5,315,1,,2,,,,,
5,316,1,,5,,,,,
5,317,0,,3,,,,,
5,317,1,,2,,,,,
5,318,0,,3,,,,,
5,318,1,,2,,,,,
5,319,0,,3,,,,,
5,319,1,,2,,,,,
5,320,0,,3,,,,,
5,320,1,,2,,,,,
5,321,1,,5,,,,,
5,322,0,,2,,,,,
5,322,1,,3,,,,,
5,323,1,,5,,,,,
5,324,0,,4,,,,,
5,324,1,,1,,,,,
5,325,1,,5,,,,,
5,326,0,,2,,,,,
5,326,1,,3,,,,,
5,327,1,,5,,,,,
5,328,0,,2,,,,,
5,328,1,,3,,,,,
5,329,0,,2,,,,,
5,329,1,,3,,,,,
5,330,1,,5,,,,,
5,331,0,,1,,,,,
5,331,1,,4,,,,,
5,332,0,,2,,,,,
5,332,1,,3,,,,,
5,333,0,,4,,,,,
5,333,1,,1,,,,,
5,334,1,,5,,,,,
5,335,0,,3,,,,,
5,335,1,,2,,,,,
5,336,1,,5,,,,,
5,337,0,,3,,,,,
5,337,1,,2,,,,,
5,338,0,,2,,,,,
5,338,1,,3,,,,,
5,339,0,,2,,,,,
5,339,1,,3,,,,,
5,340,1,,5,,,,,
5,341,0,,4,,,,,
5,341,1,,1,,,,,
5,342,1,,5,,,,,
5,343,0,,2,,,,,
5,343,1,,3,,,,,
5,344,1,,5,,,,,
5,345,0,,2,,,,,
5,345,1,,3,,,,,
5,346,0,,2,,,,,
5,346,1,,3,,,,,
5,347,0,,3,,,,,
5,347,1,,2,,,,,
5,348,0,,3,,,,,
5,348,1,,2,,,,,
5,349,0,,4,,,,,
5,349,1,,1,,,,,
5,350,1,,5,,,,,
5,351,0,,3,,,,,
5,351,1,,2,,,,,
5,352,0,,3,,,,,
5,352,1,,2,,,,,
5,353,1,,5,,,,,
5,354,0,,2,,,,,
5,354,1,,3,,,,,
5,355,0,,4,,,,,
5,355,1,,1,,,,,
5,356,1,,5,,,,,
5,357,0,,1,,,,,
5,357,1,,4,,,,,
5,358,0,,2,,,,,
5,358,1,,3,,,,,
5,359,0,,4,,,,,
5,359,1,,1,,,,,
5,360,1,,5,,,,,
5,361,0,,2,,,,,
5,361,1,,3,,,,,
5,362,1,,5,,,,,
5,363,0,,2,,,,,
5,363,1,,3,,,,,
5,364,0,,3,,,,,
5,364,1,,2,,,,,
5,365,0,,3,,,,,
5,365,1,,2,,,,,
5,366,0,,3,,,,,
5,366,1,,2,,,,,
5,367,0,,3,,,,,
5,367,1,,2,,,,,
5,368,1,,5,,,,,
5,369,0,,4,,,,,
5,369,1,,1,,,,,
5,370,1,,5,,,,,
5,371,0,,2,,,,,
5,371,1,,3,,,,,
5,372,0,,2,,,,,
5,372,1,,3,,,,,
5,373,0,,3,,,,,
5,373,1,,2,,,,,
5,374,0,,2,,,,,
5,374,1,,3,,,,,
5,375,0,,3,,,,,
5,375,1,,2,,,,,
5,376,0,,3,,,,,
5,376,1,,2,,,,,
5,377,1,,5,,,,,
5,378,0,,4,,,,,
5,378,1,,1,,,,,
5,379,1,,5,,,,,
5,380,0,,2,,,,,
5,380,1,,3,,,,,
5,381,1,,5,,,,,
5,382,0,,2,,,,,
5,382,1,,3,,,,,
5,383,1,,5,,,,,
5,384,0,,3,,,,,
5,384,1,,2,,,,,
5,385,0,,4,,,,,
5,385,1,,1,,,,,
5,386,1,,5,,,,,
5,387,0,,3,,,,,
5,387,1,,2,,,,,
5,388,0,,2,,,,,
5,388,1,,3,,,,,
5,389,1,,5,,,,,
5,390,0,,2,,,,,
5,390,1,,3,,,,,
5,391,0,,3,,,,,
5,391,1,,2,,,,,
5,392,0,,4,,,,,
5,392,1,,1,,,,,
5,393,1,,5,,,,,
5,394,0,,3,,,,,
5,394,1,,2,,,,,
5,395,0,,4,,,,,
5,395,1,,1,,,,,
5,396,1,,5,,,,,
5,397,1,,5,,,,,
5,398,0,,3,,,,,
5,398,1,,2,,,,,
5,399,1,,5,,,,,
5,400,0,,3,,,,,
5,400,1,,2,,,,,
5,401,0,,3,,,,,
5,401,1,,2,,,,,
5,402,1,,5,,,,,
5,403,0,,2,,,,,
5,403,1,,3,,,,,
5,404,0,,4,,,,,
5,404,1,,1,,,,,
5,405,1,,5,,,,,
5,406,0,,3,,,,,
5,406,1,,2,,,,,
5,407,1,,5,,,,,
5,408,0,,2,,,,,
5,408,1,,3,,,,,
5,409,0,,3,,,,,
5,409,1,,2,,,,,
5,410,0,,4,,,,,
5,410,1,,1,,,,,
5,411,1,,5,,,,,
5,412,0,,3,,,,,
5,412,1,,2,,,,,
5,413,0,,2,,,,,
5,413,1,,3,,,,,
5,414,0,,4,,,,,
5,414,1,,1,,,,,
5,415,0,,4,,,,,
5,415,1,,1,,,,,
5,416,1,,5,,,,,
5,417,0,,2,,,,,
5,417,1,,3,,,,,
5,418,0,,2,,,,,
5,418,1,,3,,,,,
5,419,0,,2,,,,,
5,419,1,,3,,,,,
5,420,0,,4,,,,,
5,420,1,,1,,,,,
5,421,1,,5,,,,,
5,422,0,,3,,,,,
5,422,1,,2,,,,,
5,423,0,,2,,,,,
5,423,1,,3,,,,,
5,424,1,,5,,,,,
5,425,1,,5,,,,,
5,426,0,,4,,,,,
5,426,1,,1,,,,,
5,427,1,,5,,,,,
5,428,0,,4,,,,,
5,428,1,,1,,,,,
5,429,1,,5,,,,,
5,430,1,,5,,,,,
5,431,0,,4,,,,,
5,431,1,,1,,,,,
5,432,1,,5,,,,,
5,433,1,,5,,,,,
5,434,0,,2,,,,,
5,434,1,,3,,,,,
5,435,0,,2,,,,,
5,435,1,,3,,,,,
5,436,0,,4,,,,,
5,436,1,,1,,,,,
5,437,1,,5,,,,,
5,438,0,,4,,,,,
5,438,1,,1,,,,,
5,439,1,,5,,,,,
5,440,0,,4,,,,,
5,440,1,,1,,,,,
5,441,1,,5,,,,,
5,442,0,,2,,,,,
5,442,1,,3,,,,,
5,443,1,,5,,,,,
5,444,0,,4,,,,,
5,444,1,,1,,,,,
5,445,0,,4,,,,,
5,445,1,,1,,,,,
5,446,1,,5,,,,,
5,447,0,,3,,,,,
5,447,1,,2,,,,,
5,448,0,,3,,,,,
5,448,1,,2,,,,,
5,449,0,,3,,,,,
5,449,1,,2,,,,,
5,450,1,,5,,,,,
5,451,1,,5,,,,,
5,452,0,,4,,,,,
5,452,1,,1,,,,,
5,453,1,,5,,,,,
5,454,0,,2,,,,,
5,454,1,,3,,,,,
5,455,0,,2,,,,,
5,455,1,,3,,,,,
5,456,0,,3,,,,,
5,456,1,,2,,,,,
5,457,1,,5,,,,,
5,458,0,,3,,,,,
5,458,1,,2,,,,,
5,459,0,,3,,,,,
5,459,1,,2,,,,,
5,460,1,,5,,,,,
5,461,0,,4,,,,,
5,461,1,,1,,,,,
5,462,0,,4,,,,,
5,462,1,,1,,,,,
5,463,1,,5,,,,,
5,464,0,,3,,,,,
5,464,1,,2,,,,,
5,465,1,,5,,,,,
5,466,1,,5,,,,,
5,467,0,,2,,,,,
5,467,1,,3,,,,,
5,468,1,,5,,,,,
5,469,0,,3,,,,,
5,469,1,,2,,,,,
5,470,0,,3,,,,,
5,470,1,,2,,,,,
5,471,1,,5,,,,,
5,472,0,,2,,,,,
5,472,1,,3,,,,,
5,473,1,,5,,,,,
5,474,0,,1,,,,,
5,474,1,,4,,,,,
5,475,0,,3,,,,,
5,475,1,,2,,,,,
5,476,0,,2,,,,,
5,476,1,,3,,,,,
5,477,0,,2,,,,,
5,477,1,,3,,,,,
5,478,0,,4,,,,,
5,478,1,,1,,,,,
5,479,0,,4,,,,,
5,479,1,,1,,,,,
5,480,1,,5,,,,,
5,481,0,,3,,,,,
5,481,1,,2,,,,,
5,482,0,,3,,,,,
5,482,1,,2,,,,,
5,483,0,,2,,,,,
5,483,1,,3,,,,,
5,484,0,,3,,,,,
5,484,1,,2,,,,,
5,485,1,,5,,,,,
5,486,0,,2,,,,,
5,486,1,,3,,,,,
5,487,0,,4,,,,,
5,487,1,,1,,,,,
5,488,1,,5,,,,,
5,489,0,,3,,,,,
5,489,1,,2,,,,,
5,490,1,,5,,,,,
5,491,0,,3,,,,,
5,491,1,,2,,,,,
5,492,0,,2,,,,,
5,492,1,,3,,,,,
5,493,1,,5,,,,,
5,494,0,,3,,,,,
5,494,1,,2,,,,,
5,495,0,,4,,,,,
5,495,1,,1,,,,,
5,496,0,,4,,,,,
5,496,1,,1,,,,,
5,497,1,,5,,,,,
5,498,0,,2,,,,,
5,498,1,,3,,,,,
5,499,0,,3,,,,,
5,499,1,,2,,,,,
5,500,0,,3,,,,,
5,500,1,,2,,,,,
5,501,1,,5,,,,,
5,502,0,,1,,,,,
5,502,1,,4,,,,,
5,503,0,,3,,,,,
5,503,1,,2,,,,,
5,504,1,,5,,,,,
5,505,0,,4,,,,,
5,505,1,,1,,,,,
5,506,1,,5,,,,,
5,507,0,,2,,,,,
5,507,1,,3,,,,,
5,508,0,,3,,,,,
5,508,1,,2,,,,,
5,509,0,,4,,,,,
5,509,1,,1,,,,,
5,510,0,,4,,,,,
5,510,1,,1,,,,,
5,511,1,,5,,,,,
5,512,0,,2,,,,,
5,512,1,,3,,,,,
5,513,0,,3,,,,,
5,513,1,,2,,,,,
5,514,0,,4,,,,,
5,514,1,,1,,,,,
5,515,1,,5,,,,,
5,516,0,,4,,,,,
5,516,1,,1,,,,,
5,517,1,,5,,,,,
5,518,0,,1,,,,,
5,518,1,,4,,,,,
5,519,0,,2,,,,,
5,519,1,,3,,,,,
5,520,1,,5,,,,,
5,521,0,,2,,,,,
5,521,1,,3,,,,,
5,522,0,,3,,,,,
5,522,1,,2,,,,,
5,523,0,,3,,,,,
5,523,1,,2,,,,,
5,524,0,,3,,,,,
5,524,1,,2,,,,,
5,525,0,,4,,,,,
5,525,1,,1,,,,,
5,526,0,,4,,,,,
5,526,1,,1,,,,,
5,527,1,,5,,,,,
5,528,0,,4,,,,,
5,528,1,,1,,,,,
5,529,0,,4,,,,,
5,529,1,,1,,,,,
5,530,1,,5,,,,,
5,531,0,,1,,,,,
5,531,1,,4,,,,,
5,532,0,,2,,,,,
5,532,1,,3,,,,,
5,533,1,,5,,,,,
5,534,0,,3,,,,,
5,534,1,,2,,,,,
5,535,0,,3,,,,,
5,535,1,,2,,,,,
5,536,1,,5,,,,,
5,537,0,,3,,,,,
5,537,1,,2,,,,,
5,538,1,,5,,,,,
5,539,0,,1,,,,,
5,539,1,,4,,,,,
5,540,0,,3,,,,,
5,540,1,,2,,,,,
5,541,1,,5,,,,,
5,542,0,,3,,,,,
5,542,1,,2,,,,,
5,543,0,,3,,,,,
5,543,1,,2,,,,,
5,544,0,,4,,,,,
5,544,1,,1,,,,,
5,545,1,,5,,,,,
5,546,0,,4,,,,,
5,546,1,,1,,,,,
5,547,1,,5,,,,,
5,548,0,,3,,,,,
5,548,1,,2,,,,,
5,549,1,,5,,,,,
5,550,0,,3,,,,,
5,550,1,,2,,,,,
5,551,1,,5,,,,,
5,552,1,,5,,,,,
5,553,0,,2,,,,,
5,553,1,,3,,,,,
5,554,0,,2,,,,,
5,554,1,,3,,,,,
5,555,0,,4,,,,,
5,555,1,,1,,,,,
5,556,1,,5,,,,,
5,557,0,,4,,,,,
5,557,1,,1,,,,,
5,558,0,,4,,,,,
5,558,1,,1,,,,,
5,559,1,,5,,,,,
5,560,0,,2,,,,,
5,560,1,,3,,,,,
5,561,1,,5,,,,,
5,562,0,,3,,,,,
5,562,1,,2,,,,,
5,563,0,,2,,,,,
5,563,1,,3,,,,,
5,564,0,,2,,,,,
5,564,1,,3,,,,,
5,565,0,,4,,,,,
5,565,1,,1,,,,,
5,566,1,,5,,,,,
5,567,0,,3,,,,,
5,567,1,,2,,,,,
5,568,1,,5,,,,,
5,569,0,,3,,,,,
5,569,1,,2,,,,,
5,570,0,,2,,,,,
5,570,1,,3,,,,,
5,571,0,,3,,,,,
5,571,1,,2,,,,,
5,572,1,,5,,,,,
5,573,0,,2,,,,,
5,573,1,,3,,,,,
5,574,1,,5,,,,,
5,575,0,,3,,,,,
5,575,1,,2,,,,,
5,576,1,,5,,,,,
5,577,0,,4,,,,,
5,577,1,,1,,,,,
5,578,1,,5,,,,,
5,579,0,,4,,,,,
5,579,1,,1,,,,,
5,580,1,,5,,,,,
5,581,0,,1,,,,,
5,581,1,,4,,,,,
5,582,0,,3,,,,,
5,582,1,,2,,,,,
5,583,0,,3,,,,,
5,583,1,,2,,,,,
5,584,1,,5,,,,,
5,585,0,,2,,,,,
5,585,1,,3,,,,,
5,586,0,,4,,,,,
5,586,1,,1,,,,,
5,587,1,,5,,,,,
5,588,0,,4,,,,,
5,588,1,,1,,,,,
5,589,1,,5,,,,,
5,590,0,,3,,,,,
5,590,1,,2,,,,,
5,591,1,,5,,,,,
5,592,0,,2,,,,,
